clade_name	NCBI_tax_id	SAM_01	SAM_02	SAM_03	SAM_04	SAM_05	SAM_06	SAM_07	SAM_08	SAM_10	SAM_11	SAM_12	SAM_13	SAM_14	SAM_15	SAM_16	SAM_17	SAM_18	SAM_19	SAM_20	SAM_21	SAM_22	SAM_23	SAM_24	SAM_25	SAM_26	SAM_27	SAM_28	SAM_29	SAM_30	SAM_31	SAM_32	SAM_33	SAM_34	SAM_35	SAM_36	SAM_37	SAM_38	SAM_39	SAM_40
s__Bacteroides_vulgatus	0	26.39013	12.3897	0.00569	10.09019	40.68675	0.00708	25.52688	16.37147	0.01144	13.09171	0.00105	37.17969	0.00294	16.14952	2.2371	6.69415	21.708	32.12017	2.16994	23.98671	21.44447	17.13245	6.07094	4.62215	20.43463	32.28041	8.95367	7.03517	0.4834	22.22395	16.04315	34.01647	12.1703	3.7271	3.79984	0.00938	7.79511	0.00787	21.25225
s__Alistipes_putredinis	0	12.50618	5.5096	5.75712	11.4199	0.0	0.36326	0.0	0.26914	9.2034	14.73356	0.0	0.0	0.0	0.0	2.59255	3.51858	3.34516	1.88911	0.0	6.65065	11.25451	0.0	10.80209	0.0	0.0	0.0	4.96457	4.42543	3.9405	5.37592	0.0	0.0	3.71207	11.0296	0.00154	0.0	0.0	12.97537	1.01766
s__Bacteroides_uniformis	0	9.1567	7.97549	22.76769	5.67444	0.00235	0.00671	11.23054	21.27911	21.41527	17.2999	0.0	13.24096	15.79439	36.25724	4.52861	3.5928	17.76479	1.39502	3.15189	0.00146	26.20519	27.40816	3.91045	45.73899	12.71831	0.00569	3.84029	11.16095	1.65123	29.8011	19.90821	13.62357	11.46474	3.65034	29.0374	0.01162	31.88486	19.95572	6.31978
s__Escherichia_coli	0	6.97618	2.7727	0.07173	0.08853	3.89643	0.00768	0.0	0.45963	0.0048	1.73094	4.92344	15.52462	0.44604	0.00507	0.33551	0.0	0.0	1.0973	3.96222	0.12872	0.0	3.41595	0.0	0.0	0.00138	0.48677	7.25464	5.40077	0.2145	0.0	0.03796	1.11456	0.0	0.09099	5.79984	3.2179	0.16874	0.0	1.12519
s__Alistipes_finegoldii	0	4.37601	0.06936	0.14538	27.16237	0.56886	0.85684	0.0	22.81533	1.13808	0.62069	0.0	1.48344	1.4185	3.30463	34.54341	0.0	0.2203	0.43241	0.7589	1.47925	0.81212	0.0	3.56265	0.14691	0.59729	0.0	0.50871	4.00656	0.06806	0.05245	0.10255	1.15282	0.72078	3.68006	0.23021	0.0	0.01309	3.72901	0.07359
s__Bacteroides_caccae	0	3.59632	0.0	0.93323	6.44622	0.0	3.97955	5.74302	0.0	0.59689	0.0	0.0	0.00012	0.0	4.64485	0.0	2.90995	3.24394	0.0	3.74436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81629	2.23376	0.0	0.21477	7.23085	4.79234	0.38746	0.0	8.64823	0.0	0.0	3.96973	4.07719
s__Bacteroides_ovatus	0	2.64079	0.74033	8.76673	0.3422	4.02846	0.00179	7.05211	2.07066	3.43751	0.0	0.0	22.7819	2.01968	0.00365	0.28115	0.99656	12.69692	0.07324	1.73838	0.13125	0.01891	0.00451	0.24665	5.39491	0.0	11.30691	23.30588	18.56933	7.99193	0.63994	0.00098	1.76368	2.33514	0.77578	0.54038	0.00591	4.33712	0.45779	0.65856
s__Bacteroides_thetaiotaomicron	0	2.45163	0.1852	1.45361	1.01103	0.0	22.5137	0.0	0.0	3.55866	0.0	33.09846	0.0	9.23895	0.5895	0.75138	0.27273	0.0	0.63582	0.0	1.18228	4.82792	0.0	0.4469	0.0	0.0	0.0	0.16465	0.13427	1.66741	0.1141	0.0	0.0	0.05914	0.0	0.0	10.27105	1.04746	1.29611	4.83833
s__Parabacteroides_merdae	0	2.25049	2.44596	2.07126	0.54758	0.0	0.00086	2.71034	0.0	0.00084	0.0	0.0	0.0	2.04204	0.0	1.88468	2.30452	3.53282	3.15742	0.76122	0.0	0.0	0.0	2.41884	1.73677	2.45869	10.33252	1.40831	2.17004	0.0	5.19398	0.66606	0.0	1.12379	3.37813	13.37935	2.60101	2.01919	4.61852	5.59401
s__Streptococcus_parasanguinis	0	2.22865	0.62059	0.02091	0.86859	0.01848	0.0	0.0	0.08383	0.0007	0.03761	0.03439	0.0	0.11011	0.02327	2.0371	0.00762	0.0	0.00603	0.46154	0.00646	0.00458	0.0	0.00329	0.00917	0.0	0.02584	0.00187	0.01173	1.69552	0.0	0.0448	0.07518	0.00114	0.03278	0.013	0.00291	0.0	0.01429	0.00071
s__Parabacteroides_distasonis	0	2.13293	1.84872	1.66172	1.47588	5.53271	0.0	0.0	4.59897	3.58158	2.74009	0.0	0.00047	5.31924	0.00038	2.032	0.5665	3.35793	0.38253	0.71696	9.89119	8.0494	7.42781	1.12031	1.12239	1.35834	0.0	0.48353	0.4363	5.82223	1.74414	0.0	2.52095	4.7663	2.15906	0.0	12.91505	1.91508	2.19008	7.30482
s__Oscillibacter_sp_57_20	0	2.0589	0.94991	0.0	0.19746	0.0	0.0	0.0	0.00043	0.0	0.0	0.0	0.0	1.19591	0.0	0.0	0.0	0.0	0.01504	0.0	0.0	0.70628	0.0	0.49889	0.0	0.0	0.0	1.31149	1.04544	0.0	0.00815	0.40393	0.0	0.0	0.0	0.0	0.0	0.71094	0.0	0.3309
s__Bacteroides_salyersiae	0	2.01651	4.82877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18203	0.0	0.36407	0.0	0.0	0.0	2.47222	0.0	0.0	0.0	1.8563	0.0	0.03093	0.02502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Roseburia_inulinivorans	0	1.90977	0.00835	0.20303	0.22474	1.1207	0.0	0.0	1.06079	0.01758	0.53698	2.45327	0.45107	1.44472	0.07682	0.02059	0.28951	0.0	0.08771	0.02304	0.00591	0.0	0.0	0.07576	0.0	1.02357	0.0	0.36293	0.27953	0.0	0.0	0.80591	0.0	0.16867	0.0	0.12153	3.38197	0.07632	0.22164	0.61507
s__Faecalibacterium_prausnitzii	0	1.74285	5.9864	0.53972	0.72889	3.42572	0.0	1.06801	1.14301	1.98731	0.21082	0.0	0.00355	2.65211	4.61455	1.61934	3.44321	0.93776	4.13036	0.0	1.89081	1.81881	0.44618	6.31144	0.06602	3.04687	0.0	6.64216	5.26269	3.73287	3.34062	0.79566	1.4139	2.77373	0.23626	1.24977	1.18537	3.78791	1.11234	1.81701
s__Odoribacter_splanchnicus	0	1.67315	1.62339	0.14996	0.7395	0.0	0.0	0.0	0.0	0.976	0.74363	0.0	0.0	2.15876	0.0	0.73332	0.84477	0.0	0.76644	0.0	1.83802	0.0	0.0	0.46932	1.20838	1.00077	0.0	1.19958	1.09891	0.0	1.03894	0.34332	0.80989	1.35918	0.53239	0.57237	0.00146	1.44065	0.61576	1.20468
s__Dorea_sp_CAG_317	0	1.15279	0.27259	0.00104	0.03296	0.0	0.0	0.0	0.0	0.0	1.98016	0.55231	0.08873	0.38818	0.0	0.0	0.0004	0.02744	0.0	0.18681	0.02139	0.05001	0.12952	0.0	0.94865	0.0	1.56974	0.0149	0.15871	0.55928	0.03988	1.66647	0.02122	0.00291	1.57563	0.00545	0.01537	0.00517	0.56253	0.00422
s__Akkermansia_muciniphila	0	1.04903	2.87201	4.56826	1.53981	0.0	3.43288	0.0	0.43113	0.0026	0.0	0.0	0.17828	0.0	0.00316	3.54083	0.22216	0.00041	0.0001	0.0	7.84766	0.0	12.96238	2.57861	0.77984	0.0	0.0	0.0	0.00195	0.74086	0.04414	0.0022	0.0	2.18906	27.17582	1.4774	0.0	0.0	8.05075	0.00019
s__Roseburia_faecis	0	0.96152	2.02804	0.0	0.0215	4.60029	0.0	0.0	1.94522	0.35949	0.14951	0.0	0.0	0.00843	0.0	0.7808	0.90885	0.0	0.07908	0.15392	2.08041	0.01438	0.16749	1.21712	0.0	6.13004	0.0	4.5362	3.41426	0.01132	0.0	0.02413	4.62329	0.0	0.28754	0.0	0.21341	0.0	0.01214	0.23841
s__Lachnospiraceae_bacterium_2_1_46FAA	0	0.74366	0.0	0.0	0.09349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Collinsella_aerofaciens	0	0.717	0.33818	0.0024	0.01745	0.0	0.00051	0.0	0.1685	0.0487	0.0	0.0	0.0	0.29826	0.0	2.78856	0.47709	0.09477	0.12599	16.94428	1.04679	0.0	3.61058	0.0	0.95444	0.72364	0.0	1.22534	1.02963	0.02791	0.0	3.27841	0.0	0.37218	1.16948	0.82744	0.0	0.11736	3.68384	1.07087
s__Phascolarctobacterium_faecium	0	0.63489	0.1017	0.0	0.18559	0.05733	0.17542	0.0517	0.0	0.0	0.0	0.0	0.0	0.1405	0.0	0.20024	0.0	0.92692	0.0	0.0	0.00478	1.1243	0.0	0.21797	0.6216	0.0	0.0	0.00204	0.00931	2.21094	0.0	0.45515	0.0	0.47625	0.0	0.89834	0.0	0.67304	1.08914	0.0
s__Bacteroides_fragilis	0	0.57585	0.98646	0.0	0.0	0.0	0.0	0.0	0.0	0.09944	0.14986	0.0	0.0	1.19418	0.0	0.0	0.08229	0.0	0.0	0.0	0.53878	0.0	1.85886	0.31888	0.0	0.0	5.58683	0.01616	0.00677	5.55106	0.0	0.75827	0.0	0.0	2.41881	6e-05	0.0	0.0	0.69737	15.73278
s__Streptococcus_salivarius	0	0.52189	2.7951	0.06438	0.77889	0.0	0.0	0.00187	0.15605	0.00208	0.09765	0.05543	0.00092	0.18033	0.02883	7.18076	0.00627	0.0	0.03786	0.0766	0.01251	0.01585	0.00697	0.00836	0.02026	0.01407	0.01956	0.0085	0.02988	9.07382	0.00154	0.00751	0.03992	0.01062	0.06098	0.10724	0.0	0.00333	0.09983	0.00092
s__Clostridium_sp_CAG_58	0	0.51437	0.04759	0.166	0.02111	0.03465	0.39524	0.0	0.0	0.04596	0.11243	0.0	0.03704	0.34434	0.12731	0.0	0.01434	0.115	0.09821	0.0	0.0346	0.0	0.3992	0.01479	0.00698	0.04685	0.0	0.07932	0.06582	0.34107	0.11506	0.0371	0.0	0.04899	0.06385	0.50711	0.0	0.01096	0.15765	0.00369
s__Streptococcus_anginosus_group	0	0.50962	0.0	0.0	0.0159	0.0	0.0	0.0	0.00113	0.0	0.00919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16132	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.00103	0.0	0.09672	0.0	0.00283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Coprococcus_comes	0	0.4564	0.44902	2.62122	0.08253	0.20851	0.05136	0.0	0.0	0.09789	0.10693	0.0	0.0	0.0	0.0	0.0	0.2928	0.0	0.30672	0.26481	1.59541	0.89839	0.0	0.12202	0.0	0.0	0.0	0.10014	0.07564	0.0	0.06559	1.56896	0.0	0.06329	0.0	0.0	0.0	0.394	0.0	1.29822
s__Streptococcus_gordonii	0	0.45135	0.0384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05747	0.0	0.0	0.0	0.0	0.01755	0.0	0.0	0.0	0.08167	0.0	0.0	0.0	0.0	0.0	0.0	0.00959	0.0	0.0	0.02472	0.0	0.00517	0.0	0.0	0.0	0.00069	0.0	0.0	0.0	0.0
s__Eubacterium_siraeum	0	0.38878	6.01598	0.0	0.10987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08108	0.0336	1.77912	0.0	0.29299	0.0	0.64178	0.0	0.0	0.0	0.0	0.04414	3.47973	0.0	0.0	5.11726	3.88486	0.08282	2.19582	0.15059	6.82672	0.0	0.06123	0.0	0.0	1.36486	0.0	0.0
s__Fusicatenibacter_saccharivorans	0	0.33739	0.40844	0.0	0.23684	1.57713	0.0	0.0	0.0	0.26767	0.0	0.0	0.27098	0.83817	0.0	0.07841	0.60801	0.0	0.47022	3.24628	0.55278	0.70123	0.1818	0.58093	0.0	0.9931	0.0	0.55998	0.45927	0.01114	0.00288	1.05702	0.0	0.00773	0.39848	0.0	0.10342	1.13552	0.58648	0.4192
s__Flavonifractor_plautii	0	0.28826	0.01283	1.96814	0.14822	0.06016	1.58842	0.0857	0.49234	0.00454	1.09538	0.58584	0.23623	0.29624	0.27635	0.03275	0.07391	1.83325	0.01865	0.23605	0.19692	0.30647	0.60031	0.01887	0.70571	0.21711	0.5477	0.0133	0.02094	0.40898	2.04328	0.21283	0.26636	0.01859	0.04298	1.33587	1.48607	0.0345	0.20436	0.02045
s__Clostridium_spiroforme	0	0.28485	0.0	0.29425	0.14723	0.01897	0.0	0.01803	0.04612	0.0	0.0	0.04496	0.01312	0.01068	0.18074	0.0	0.00138	0.0	0.03554	0.32474	0.0041	0.0	0.05305	0.02813	0.01112	0.001	0.00191	0.0175	0.00908	0.00992	0.09235	0.0	0.0	0.00958	0.16991	0.10787	0.03141	0.01168	0.0	0.0
s__Butyricimonas_synergistica	0	0.27998	0.0	0.0	0.0	0.0	0.0949	0.0	0.0	0.04058	0.0	0.0	0.0	0.0	0.0	0.03031	0.30761	0.00042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05428	0.03855	0.01779	0.08066	0.0	0.0	0.0	0.02344	0.0	0.0	1.79244	0.11036	0.0
s__Veillonella_parvula	0	0.26544	0.04387	0.0	0.00368	0.0	0.0	0.0	0.0	0.0	0.0	0.03622	0.15366	0.00553	0.00574	0.0	0.0	0.0	0.00122	0.00556	0.0	0.0	0.0	0.0	0.0	0.0149	3.73622	0.32785	0.25327	0.0	0.0	0.0	0.00803	0.0	0.0	0.0	0.00043	0.0	0.0	0.01158
s__Streptococcus_oralis	0	0.26336	0.00279	0.0	0.05693	0.0	0.0	0.0	0.00063	0.0	0.00041	0.0	0.0	0.0	0.0	0.00259	0.0	0.0	0.0	0.0007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00621	0.0	0.0	0.0	0.0	0.0	0.00649	0.0	0.0	0.0	0.0
s__Dorea_formicigenerans	0	0.25502	0.20081	0.28832	0.16158	0.36459	0.0	0.0	0.0	0.03985	0.0	0.0	0.09724	0.0	0.0	0.0	0.06276	0.0	0.09914	0.99478	0.0	0.28391	0.25802	0.15174	0.0	0.13683	0.0	0.22333	0.16521	0.0	0.0	2.04436	0.30371	0.16927	0.07346	0.1516	0.0	0.10476	0.20889	0.22711
s__Eggerthella_lenta	0	0.25103	0.0	0.17193	0.08741	0.37424	0.0	0.0	0.00206	0.02384	1.49091	0.0	0.05222	0.07288	0.10485	0.13518	0.00133	0.00282	0.0	0.47085	0.07696	0.05348	0.09557	0.00202	0.29662	0.1628	0.30934	0.0	0.00131	0.08489	0.00155	1.07536	0.48018	0.02316	0.17389	0.11006	0.05937	0.03863	0.03397	0.012
s__Streptococcus_mitis	0	0.24859	0.0	0.00488	0.03164	0.0	0.0	0.0	0.00024	0.0	0.0	0.0	0.0	0.00526	0.0	0.00686	0.0	0.00303	0.0	0.00299	0.00629	0.00024	0.0	0.00203	0.0	0.00241	0.01209	0.0	0.0	0.0102	0.0	0.00675	0.0	0.0	0.01276	0.09209	0.00064	0.0	0.0	0.0
s__Clostridium_perfringens	0	0.24251	0.0	0.0	0.00458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01796	0.0	0.0	0.0	0.0	0.10348	0.06689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00296
s__Eubacterium_sp_CAG_38	0	0.23806	0.5369	0.0	0.23221	0.0	0.0	0.0	0.0	0.0	0.00075	0.0	0.0	0.09163	0.0	0.07983	0.06386	0.1868	0.05189	0.0	0.0	0.88017	0.00084	0.02342	0.0	0.0	0.0	0.1033	0.07898	0.0	0.0	0.00146	0.23566	0.3342	0.14928	0.0	0.04642	0.0	0.0	1.01314
s__Dorea_longicatena	0	0.22814	0.0	3.60255	0.35177	1.70646	0.01137	0.0	0.0	0.09415	0.0	0.0	0.00191	0.0	1.25704	0.0	0.61937	0.0	0.52486	0.0	3.38564	0.06402	0.42458	0.17621	0.0	1.04891	0.0	1.36507	0.9806	0.0	0.0	0.0	0.0	0.37597	0.0	0.23102	0.1105	0.63442	0.0	0.65744
s__Ruthenibacterium_lactatiformans	0	0.21696	0.02644	1.6663	0.05088	0.01942	0.20475	0.09631	0.00381	0.08733	3.70305	0.0	0.56076	0.12348	0.11379	1.02539	0.15172	0.12742	0.21184	0.3325	0.30235	0.25445	0.6419	0.04911	5.31534	0.04333	7.14857	0.0648	0.14492	3.70489	0.08525	2.39918	0.16798	0.07667	1.1214	1.04461	0.06126	0.09696	0.21777	0.11135
s__Bilophila_wadsworthia	0	0.19555	0.00392	0.13706	0.01898	0.0	0.0	0.0	0.18275	0.02347	0.0	0.12249	0.0	0.0819	0.10031	0.10182	0.0	0.0	0.007	0.0	0.15127	0.0	0.24829	0.00318	0.0	0.06778	0.0	0.02783	0.03813	2.02076	0.11764	0.10283	0.0	0.1222	0.03458	0.39468	0.0	0.0	0.25249	0.06847
s__Streptococcus_infantis	0	0.19184	0.0	0.0	0.0	0.0	0.0	0.0	0.00111	0.0	0.0	0.0	0.0	0.0	0.0	0.03181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00215	0.0	0.0	0.0028	0.0	0.0	0.00388	0.0	0.0	0.00506	0.0	0.0	0.0	0.0
s__Actinomyces_odontolyticus	0	0.1734	0.01124	0.00165	0.00127	0.0	0.0	0.0	0.00161	0.0	0.00077	0.0	0.0	0.0	0.0	0.01308	0.0	0.0	0.0	0.00682	0.0	0.0	0.0	0.0	0.0	0.001	0.00582	0.0	0.0	0.0	0.0	0.01792	0.0	0.0	0.0	0.00299	0.0	0.0	0.0	0.0
s__Eubacterium_eligens	0	0.14433	4.29533	0.07204	0.34776	0.8222	0.0	0.0	0.0	2.05913	0.07261	0.0	0.0	2.16475	1.94241	0.00374	0.0	0.0	2.01645	0.0	0.0	0.28914	0.0	0.82828	0.0	0.0	0.0	0.65067	0.54874	0.11536	0.19458	0.37978	4.80601	0.0	0.0	0.22733	0.20297	4.79144	0.19123	1.41246
s__Blautia_obeum	0	0.13805	0.09819	0.40521	1.02303	0.08495	0.0	0.0	0.04752	0.04788	0.19373	0.0	0.07658	0.39041	0.0	0.0	0.12988	0.01096	0.82877	0.0	0.1317	0.91902	0.02097	0.69302	0.0	0.15314	0.0	0.29079	0.21263	0.08479	0.0	0.90089	0.0	0.27521	0.11102	0.57726	0.02662	0.18615	0.21974	0.06032
s__Asaccharobacter_celatus	0	0.13446	0.01838	0.04981	0.09942	0.411	0.0	0.0	0.04161	0.01734	0.60704	0.0	0.0	0.06016	0.0	0.02535	0.00742	0.00483	0.02327	0.0	0.01979	0.18426	0.0	0.02913	0.02637	0.15485	0.0	0.04476	0.03294	2.31015	0.0385	0.06493	0.0	0.02106	0.06145	0.03524	0.0	0.02895	0.08548	0.01256
s__Rothia_mucilaginosa	0	0.12682	0.00409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01077	0.0	0.0	0.00198	0.0	0.00278	0.0	0.0	0.0	0.0	0.0
s__Clostridium_sp_CAG_299	0	0.12493	0.0	0.35191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00521	0.0	0.0	0.0	0.08219	0.05307	0.0	0.0	0.0	0.12014	0.0	0.0	0.00404	2.6743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01717	0.0
s__Roseburia_sp_CAG_471	0	0.12468	0.00613	0.0	0.0	0.00043	0.0	0.00011	0.0	0.0	0.0	0.0	0.0	0.0	0.00074	0.0	5e-05	0.0	0.0	0.0	0.0	0.00127	0.0	0.00022	0.0	0.0	0.0	0.01467	0.00872	0.00117	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.00044	0.0	0.0
